EmployeeID,Name,Age,Gender,Department,Salary,Experience,JoinDate,Attrition,PerformanceScore
333,Meena Reddy,31.0,Female,Finance,26341.0,15.0,2018-11-26,No,3.0
334,Priya Kumar,27.0,Female,Finance,37254.0,20.0,2011-07-20,Yes,1.0
335,Anil Sharma,42.0,Male,HR,79756.0,21.0,2009-05-24,No,1.0
336,Sneha Reddy,37.0,Male,Finance,87552.0,11.0,2022-04-27,Yes,3.0
337,Meena Kumar,45.0,Female,Finance,115600.0,12.0,2016-05-27,Yes,2.0
338,Rahul Kumar,51.0,Female,IT,62641.0,15.0,2018-08-29,No,1.0
339,Kavya Reddy,42.0,Female,IT,112833.0,20.0,2011-09-15,No,2.0
340,Arjun Sharma,26.0,Female,sales,69813.0,14.0,2020-12-07,No,5.0
341,Priya Reddy,26.0,Male,IT,94768.0,18.0,2023-11-15,Yes,2.0
342,Arjun Kumar,42.0,Female,HR,31737.0,19.0,2008-08-11,Yes,3.0
343,Amit Sharma,37.0,Female,Finance,42850.0,9.0,2021-08-02,No,1.0
344,Sneha Gupta,33.0,Female,sales,99910.0,23.0,2013-09-10,Yes,3.0
345,Anil Reddy,53.0,Female,IT,107050.0,4.0,2019-03-20,Yes,3.0
346,Sneha Reddy,59.0,Male,IT,45662.0,22.0,2007-09-05,No,4.0
347,Rahul Sharma,58.0,Female,sales,81846.0,23.0,2008-06-13,No,1.0
348,Meena Gupta,23.0,Female,HR,79620.0,21.0,2016-09-04,No,1.0
349,Arjun Gupta,32.0,Female,sales,52345.0,0.0,2011-08-02,No,5.0
350,Arjun Kumar,21.0,Female,Finance,99038.0,2.0,2010-06-21,Yes,2.0
351,Rohit Reddy,53.0,Male,sales,54430.0,12.0,2023-01-03,No,5.0
352,Sneha Reddy,37.0,Female,Finance,73543.0,2.0,2005-03-02,Yes,3.0
353,Rohit Kumar,58.0,Female,sales,41371.0,16.0,2023-04-27,No,5.0
354,Kavya Kumar,35.0,Male,Finance,110431.0,11.0,2010-02-08,No,1.0
355,Rohit Singh,29.0,Female,sales,75072.0,6.0,2006-06-03,Yes,3.0
356,Kavya Gupta,24.0,Male,Finance,35816.0,16.0,2014-10-26,Yes,3.0
357,Arjun Sharma,33.0,Female,sales,49951.0,17.0,2008-03-26,Yes,4.0
359,Arjun Sharma,34.0,Male,IT,60400.0,14.0,2022-12-08,No,1.0
360,Arjun Kumar,43.0,Female,sales,99691.0,11.0,2012-06-03,No,3.0
361,Divya Kumar,56.0,Female,IT,70028.0,10.0,2018-02-07,No,4.0
363,Meena Reddy,32.0,Female,sales,105097.0,24.0,2011-04-18,Yes,4.0
364,Amit Kumar,23.0,Female,HR,79842.0,7.0,2017-12-26,Yes,4.0
365,Arjun Reddy,48.0,Female,Finance,106470.0,21.0,2010-01-04,No,5.0
366,Rahul Singh,29.0,Female,IT,65042.0,1.0,2023-02-03,Yes,1.0
367,Meena Sharma,45.0,Male,HR,107856.0,16.0,2015-11-05,No,2.0
368,Sneha Kumar,22.0,Male,sales,39199.0,5.0,2013-09-15,Yes,5.0
369,Kavya Kumar,24.0,Male,Finance,98781.0,14.0,2017-03-18,No,1.0
370,Kavya Gupta,28.0,Female,Finance,101898.0,19.0,2016-08-01,No,2.0
371,Divya Kumar,54.0,Female,IT,50425.0,16.0,2009-09-29,Yes,3.0
372,Sneha Singh,51.0,Male,sales,32906.0,5.0,2008-08-13,Yes,5.0
373,Anil Sharma,44.0,Female,sales,84720.0,3.0,2006-04-04,No,5.0
374,Divya Gupta,53.0,Male,IT,42674.0,8.0,2009-11-10,No,3.0
375,Rahul Sharma,47.0,Female,Finance,90160.0,2.0,2019-10-18,No,1.0
376,Meena Gupta,53.0,Female,sales,50931.0,9.0,2016-04-24,Yes,1.0
377,Rahul Singh,34.0,Female,sales,67520.0,4.0,2007-02-03,Yes,3.0
378,Rohit Gupta,53.0,Male,IT,50559.0,14.0,2015-10-25,Yes,3.0
379,Rohit Sharma,24.0,Female,sales,95831.0,17.0,2017-03-13,Yes,5.0
380,Divya Gupta,32.0,Male,Finance,171484.5,4.0,2013-02-15,No,5.0
381,Amit Gupta,36.0,Female,Finance,34516.0,18.0,2014-04-09,Yes,2.0
382,Kavya Gupta,22.0,Male,Finance,26591.0,7.0,2021-07-03,Yes,2.0
383,Meena Sharma,59.0,Female,Finance,117108.0,12.0,2020-05-09,Yes,1.0
384,Priya Sharma,25.0,Male,Finance,111231.0,18.0,2018-08-30,No,4.0
385,Divya Kumar,52.0,Female,IT,90082.0,15.0,2019-09-26,Yes,1.0
387,Rohit Reddy,55.0,Female,sales,111206.0,5.0,2007-01-09,No,4.0
389,Arjun Reddy,50.0,Male,Finance,72638.0,9.0,2022-10-18,No,2.0
390,Sneha Reddy,51.0,Male,Finance,47890.0,20.0,2007-08-11,Yes,2.0
391,Sneha Reddy,55.0,Female,sales,73845.0,12.0,2011-06-12,Yes,5.0
392,Meena Reddy,31.0,Female,HR,58062.0,1.0,2009-04-07,Yes,5.0
393,Amit Sharma,46.0,Male,sales,91672.0,8.0,2007-09-10,Yes,1.0
394,Arjun Kumar,59.0,Male,HR,56966.0,1.0,2017-11-20,No,4.0
395,Rohit Sharma,43.0,Male,IT,88852.0,2.0,2005-09-24,Yes,3.0
396,Meena Kumar,49.0,Female,sales,54257.0,8.0,2018-01-12,No,2.0
397,Rahul Gupta,47.0,Female,IT,116357.0,4.0,2014-07-05,No,5.0
398,Amit Singh,41.0,Female,Finance,38507.0,19.0,2011-01-21,No,4.0
399,Sneha Sharma,23.0,Female,sales,75192.0,11.0,2008-01-07,No,3.0
400,Meena Reddy,29.0,Male,IT,34077.0,0.0,2009-11-01,Yes,2.0
401,Meena Reddy,37.0,Female,HR,92889.0,13.0,2014-03-28,Yes,5.0
402,Amit Reddy,31.0,Female,IT,102475.0,2.0,2018-10-07,Yes,4.0
403,Kavya Singh,31.0,Female,Finance,112046.0,10.0,2010-02-13,No,1.0
404,Divya Singh,25.0,Female,IT,56598.0,14.0,2015-02-06,Yes,3.0
405,Rahul Sharma,30.0,Male,sales,54241.0,22.0,2007-04-24,Yes,2.0
406,Anil Singh,53.0,Female,Finance,51029.0,1.0,2013-09-29,No,5.0
407,Meena Sharma,23.0,Male,IT,39288.0,2.0,2012-04-18,No,5.0
408,Arjun Singh,58.0,Female,Finance,93878.0,22.0,2021-10-19,No,5.0
410,Kavya Reddy,33.0,Female,sales,171484.5,21.0,2005-03-16,Yes,3.0
411,Anil Gupta,46.0,Male,HR,77930.0,16.0,2021-07-14,No,4.0
412,Priya Singh,47.0,Female,IT,58756.0,20.0,2011-02-06,No,5.0
413,Rohit Sharma,39.0,Male,HR,73901.0,18.0,2011-02-08,No,1.0
414,Anil Sharma,24.0,Male,HR,30626.0,0.0,2021-01-15,Yes,2.0
415,Rahul Kumar,57.0,Male,IT,44982.0,1.0,2015-05-27,Yes,5.0
416,Rahul Kumar,54.0,Male,sales,51431.0,16.0,2010-08-11,Yes,1.0
417,Rohit Singh,43.0,Male,Finance,51385.0,14.0,2019-12-09,No,4.0
418,Kavya Sharma,35.0,Female,sales,110530.0,7.0,2019-04-28,Yes,4.0
419,Priya Sharma,44.0,Male,sales,30776.0,20.0,2022-09-13,No,3.0
420,Divya Sharma,26.0,Male,IT,86788.0,11.0,2022-01-14,Yes,5.0
421,Arjun Kumar,43.0,Female,sales,69859.0,2.0,2023-01-25,No,4.0
422,Kavya Sharma,34.0,Female,sales,93760.0,13.0,2015-12-29,No,1.0
423,Kavya Singh,39.0,Female,sales,59531.0,8.0,2008-06-23,No,1.0
424,Meena Kumar,41.0,Female,IT,30109.0,20.0,2013-03-02,Yes,5.0
425,Arjun Singh,21.0,Male,sales,79615.0,7.0,2014-03-12,Yes,3.0
426,Anil Sharma,32.0,Male,sales,85112.0,7.0,2019-05-25,No,5.0
427,Anil Reddy,37.0,Male,IT,51589.0,17.0,2023-08-31,No,3.0
428,Kavya Kumar,44.0,Male,sales,89288.0,5.0,2009-11-04,Yes,1.0
429,Arjun Singh,27.0,Male,IT,74930.0,21.0,2021-10-21,No,3.0
430,Meena Singh,43.0,Female,Finance,100304.0,16.0,2008-07-19,No,4.0
431,Kavya Gupta,51.0,Female,sales,99319.0,21.0,2021-04-13,Yes,4.0
432,Rohit Gupta,39.0,Female,sales,60488.0,9.0,2021-04-16,Yes,2.0
433,Arjun Sharma,52.0,Female,sales,74153.0,0.0,2005-06-27,Yes,1.0
434,Priya Kumar,32.0,Male,sales,108869.0,0.0,2010-10-01,No,5.0
435,Divya Sharma,45.0,Male,sales,75069.0,6.0,2020-06-20,No,2.0
436,Anil Gupta,57.0,Male,IT,48398.0,13.0,2014-09-28,Yes,2.0
437,Divya Kumar,34.0,Female,Finance,93577.0,9.0,2017-09-02,Yes,4.0
438,Rahul Kumar,59.0,Female,IT,96626.0,2.0,2007-01-08,No,3.0
439,Rahul Sharma,25.0,Female,IT,108976.0,5.0,2013-12-09,Yes,1.0
440,Meena Gupta,58.0,Male,IT,51015.0,8.0,2016-10-04,No,2.0
441,Kavya Gupta,31.0,Female,HR,51289.0,19.0,2018-04-28,No,3.0
442,Divya Singh,26.0,Male,sales,71163.0,15.0,2008-07-01,Yes,4.0
443,Sneha Gupta,25.0,Male,sales,52961.0,21.0,2007-07-01,No,2.0
444,Sneha Gupta,22.0,Male,Finance,81446.0,8.0,2008-03-03,Yes,4.0
445,Amit Sharma,33.0,Female,Finance,40313.0,21.0,2005-03-10,No,4.0
446,Priya Kumar,42.0,Female,Finance,26560.0,12.0,2020-12-01,Yes,3.0
447,Rahul Sharma,38.0,Male,Finance,45022.0,13.0,2016-11-15,Yes,4.0
448,Anil Reddy,27.0,Female,Finance,53380.0,22.0,2011-03-10,Yes,5.0
449,Arjun Reddy,51.0,Female,IT,114899.0,17.0,2016-09-05,Yes,2.0
450,Rohit Sharma,38.0,Female,sales,25661.0,4.0,2007-12-16,Yes,1.0
451,Rahul Reddy,22.0,Female,HR,85315.0,9.0,2022-04-10,No,3.0
452,Priya Gupta,54.0,Male,Finance,70500.0,21.0,2005-08-30,No,1.0
453,Meena Reddy,26.0,Female,sales,55027.0,16.0,2018-11-03,Yes,5.0
454,Divya Sharma,50.0,Female,HR,84321.0,23.0,2023-12-24,No,4.0
455,Meena Singh,56.0,Female,Finance,103339.0,11.0,2011-01-20,Yes,4.0
456,Sneha Kumar,43.0,Male,Finance,105818.0,8.0,2015-04-07,Yes,4.0
457,Divya Singh,53.0,Male,sales,47015.0,3.0,2019-05-22,Yes,2.0
458,Meena Singh,34.0,Male,sales,51017.0,3.0,2021-06-28,Yes,2.0
459,Sneha Reddy,31.0,Male,Finance,73364.0,17.0,2011-08-09,Yes,5.0
460,Meena Singh,34.0,Male,IT,82056.0,2.0,2017-04-04,No,2.0
461,Anil Sharma,27.0,Female,Finance,51723.0,15.0,2012-04-08,Yes,2.0
462,Priya Kumar,33.0,Female,Finance,113397.0,1.0,2016-06-23,No,5.0
463,Anil Sharma,24.0,Male,Finance,69965.0,12.0,2009-01-05,No,1.0
465,Arjun Kumar,39.0,Female,sales,94350.0,5.0,2014-11-29,Yes,1.0
466,Arjun Reddy,44.0,Female,IT,117152.0,1.0,2019-08-27,Yes,3.0
467,Divya Gupta,56.0,Female,sales,38760.0,7.0,2020-01-28,Yes,4.0
468,Meena Gupta,55.0,Male,IT,37588.0,22.0,2023-05-26,Yes,3.0
469,Amit Singh,29.0,Male,sales,69738.0,21.0,2020-08-10,Yes,2.0
470,Meena Gupta,48.0,Female,IT,101619.0,8.0,2016-10-14,Yes,1.0
471,Divya Gupta,24.0,Female,sales,104530.0,11.0,2010-03-22,Yes,1.0
472,Anil Singh,39.0,Female,sales,110112.0,10.0,2014-04-15,Yes,5.0
474,Divya Gupta,47.0,Male,Finance,108310.0,14.0,2015-09-30,Yes,4.0
475,Meena Sharma,39.0,Male,IT,45337.0,13.0,2014-04-15,No,2.0
476,Divya Reddy,28.0,Female,IT,72614.0,4.0,2022-11-07,Yes,4.0
477,Kavya Singh,45.0,Female,Finance,52420.0,0.0,2022-07-19,Yes,3.0
478,Amit Singh,25.0,Male,IT,101260.0,20.0,2016-10-11,Yes,3.0
479,Sneha Kumar,24.0,Female,IT,54856.0,16.0,2015-11-05,No,3.0
480,Rahul Kumar,33.0,Female,sales,50611.0,9.0,2015-04-22,Yes,4.0
481,Amit Kumar,43.0,Female,sales,90661.0,1.0,2016-09-04,No,1.0
482,Sneha Reddy,48.0,Female,sales,40398.0,23.0,2011-02-12,Yes,3.0
483,Divya Gupta,42.0,Female,HR,104141.0,19.0,2020-10-19,Yes,5.0
484,Priya Reddy,35.0,Male,sales,26969.0,9.0,2020-02-25,Yes,4.0
485,Rohit Singh,27.0,Female,IT,35225.0,20.0,2018-10-28,Yes,1.0
486,Arjun Kumar,27.0,Male,IT,48196.0,5.0,2020-09-01,No,5.0
487,Meena Sharma,41.0,Female,IT,73320.0,22.0,2009-02-11,No,2.0
488,Meena Singh,29.0,Female,HR,80409.0,17.0,2022-03-23,Yes,1.0
489,Rohit Kumar,45.0,Female,sales,61487.0,14.0,2014-04-10,Yes,1.0
490,Meena Singh,31.0,Female,Finance,75138.0,7.0,2017-09-21,Yes,1.0
491,Rahul Kumar,23.0,Male,HR,56890.0,15.0,2012-04-19,No,5.0
492,Rohit Kumar,24.0,Male,HR,51984.0,1.0,2019-06-20,Yes,2.0
493,Divya Kumar,25.0,Female,IT,30704.0,0.0,2015-01-12,No,1.0
494,Rohit Reddy,44.0,Female,sales,97460.0,8.0,2024-02-14,Yes,5.0
495,Anil Gupta,32.0,Female,Finance,110150.0,8.0,2020-10-01,No,3.0
496,Rohit Singh,23.0,Male,HR,54165.0,3.0,2023-12-01,No,3.0
497,Rahul Sharma,25.0,Male,IT,61321.0,17.0,2008-01-18,No,5.0
498,Divya Singh,42.0,Female,sales,50426.0,12.0,2010-01-24,No,3.0
499,Sneha Gupta,20.0,Male,sales,26367.0,21.0,2015-11-03,No,1.0
500,Priya Sharma,40.0,Female,sales,28726.0,0.0,2016-08-05,Yes,4.0
501,Meena Kumar,26.0,Male,Finance,34108.0,18.0,2016-12-31,No,4.0
502,Divya Reddy,48.0,Female,IT,108360.0,16.0,2018-05-28,Yes,1.0
503,Meena Gupta,54.0,Female,sales,47443.0,5.0,2011-06-08,Yes,2.0
504,Amit Reddy,30.0,Female,Finance,101743.0,13.0,2008-12-01,No,2.0
505,Kavya Sharma,21.0,Female,sales,102576.0,2.0,2012-09-09,Yes,5.0
506,Meena Singh,45.0,Male,Finance,31471.0,15.0,2021-06-21,No,2.0
507,Priya Kumar,25.0,Male,Finance,117059.0,20.0,2016-12-11,No,5.0
508,Rahul Gupta,45.0,Male,sales,29760.0,11.0,2016-11-22,No,5.0
509,Rohit Gupta,53.0,Male,IT,78551.0,4.0,2019-09-05,Yes,4.0
510,Divya Sharma,55.0,Male,Finance,98770.0,15.0,2005-03-11,Yes,2.0
511,Arjun Kumar,40.0,Female,Finance,58174.0,10.0,2018-11-23,Yes,5.0
512,Divya Kumar,34.0,Female,sales,81088.0,3.0,2019-07-14,Yes,3.0
513,Amit Reddy,34.0,Female,IT,70379.0,20.0,2014-07-30,Yes,5.0
514,Priya Reddy,41.0,Male,Finance,62650.0,1.0,2010-12-09,Yes,5.0
515,Divya Singh,23.0,Male,Finance,32151.0,20.0,2019-06-07,No,4.0
516,Priya Kumar,46.0,Male,sales,67652.0,14.0,2008-05-04,No,4.0
517,Amit Sharma,54.0,Male,IT,79691.0,17.0,2016-01-03,Yes,2.0
519,Priya Reddy,26.0,Female,sales,69139.0,9.0,2019-07-13,No,5.0
520,Sneha Reddy,50.0,Female,HR,28654.0,23.0,2019-03-12,Yes,1.0
521,Sneha Kumar,55.0,Male,sales,37149.0,6.0,2011-11-26,Yes,1.0
522,Kavya Kumar,32.0,Female,HR,105758.0,21.0,2016-09-25,Yes,5.0
523,Priya Kumar,41.0,Female,sales,34435.0,8.0,2010-06-12,Yes,2.0
524,Anil Reddy,28.0,Male,sales,106929.0,23.0,2023-05-03,Yes,2.0
525,Priya Sharma,27.0,Female,IT,96831.0,15.0,2020-05-06,Yes,1.0
526,Anil Gupta,45.0,Male,HR,59084.0,3.0,2013-04-19,Yes,2.0
528,Rohit Singh,58.0,Male,sales,61041.0,24.0,2008-11-30,Yes,2.0
530,Arjun Gupta,24.0,Male,Finance,89174.0,16.0,2022-11-13,Yes,3.0
531,Rahul Kumar,53.0,Male,Finance,119880.0,22.0,2022-01-04,Yes,5.0
532,Arjun Sharma,36.0,Female,Finance,66621.0,15.0,2014-12-23,Yes,5.0
533,Kavya Sharma,34.0,Male,Finance,117578.0,6.0,2013-06-04,No,3.0
534,Anil Singh,29.0,Female,IT,99696.0,13.0,2021-02-22,Yes,5.0
535,Kavya Sharma,44.0,Female,HR,42727.0,2.0,2014-05-20,No,5.0
536,Divya Sharma,37.0,Female,Finance,119018.0,9.0,2010-02-25,Yes,5.0
537,Divya Singh,58.0,Female,sales,80754.0,6.0,2012-05-05,Yes,4.0
538,Divya Kumar,38.0,Male,IT,63467.0,5.0,2014-07-20,Yes,2.0
539,Meena Singh,51.0,Female,Finance,116302.0,12.0,2007-12-24,Yes,4.0
540,Anil Singh,59.0,Female,IT,98379.0,2.0,2015-03-16,No,1.0
541,Rahul Reddy,27.0,Male,IT,79624.0,12.0,2020-06-29,No,1.0
542,Amit Gupta,58.0,Female,Finance,97240.0,1.0,2021-07-03,No,4.0
543,Anil Kumar,24.0,Female,HR,93011.0,20.0,2020-10-23,No,2.0
544,Sneha Gupta,22.0,Female,IT,70113.0,2.0,2009-09-15,No,2.0
545,Amit Gupta,42.0,Male,Finance,44201.0,5.0,2016-10-24,No,1.0
546,Meena Gupta,54.0,Male,sales,34686.0,19.0,2009-03-23,Yes,4.0
547,Rohit Sharma,55.0,Female,sales,67828.0,14.0,2016-02-18,Yes,1.0
548,Amit Singh,35.0,Female,sales,113733.0,24.0,2019-06-18,Yes,4.0
549,Sneha Gupta,36.0,Female,IT,71479.0,11.0,2018-04-23,No,4.0
550,Meena Reddy,22.0,Male,HR,106437.0,12.0,2013-05-05,No,4.0
551,Amit Singh,59.0,Female,HR,54301.0,4.0,2008-12-07,Yes,4.0
552,Priya Kumar,59.0,Female,IT,87711.0,11.0,2020-11-10,Yes,1.0
553,Kavya Singh,49.0,Male,IT,38395.0,5.0,2016-03-15,Yes,2.0
554,Anil Gupta,27.0,Female,Finance,116878.0,0.0,2021-12-01,Yes,5.0
555,Divya Singh,35.0,Male,sales,35699.0,5.0,2007-08-16,Yes,4.0
556,Meena Reddy,53.0,Male,sales,41163.0,0.0,2022-03-17,No,2.0
557,Priya Gupta,21.0,Female,Finance,109328.0,20.0,2019-12-16,No,2.0
558,Kavya Singh,46.0,Male,Finance,72864.0,8.0,2006-12-19,No,1.0
559,Meena Reddy,30.0,Male,HR,63067.0,22.0,2023-09-28,Yes,2.0
560,Amit Singh,23.0,Male,Finance,89977.0,22.0,2013-06-06,No,3.0
561,Rohit Sharma,41.0,Male,sales,90450.0,14.0,2013-07-25,No,4.0
562,Divya Reddy,56.0,Male,sales,115355.0,9.0,2011-09-25,No,4.0
563,Rohit Sharma,57.0,Female,sales,50169.0,12.0,2006-07-01,No,3.0
564,Divya Singh,49.0,Male,IT,85631.0,9.0,2016-06-30,No,3.0
565,Rahul Gupta,35.0,Female,sales,56750.0,19.0,2011-02-12,No,1.0
566,Amit Gupta,34.0,Female,IT,49226.0,1.0,2018-06-07,No,3.0
567,Amit Reddy,21.0,Female,IT,77130.0,17.0,2005-04-16,No,4.0
568,Rohit Reddy,37.0,Female,Finance,73895.0,9.0,2022-11-01,Yes,1.0
569,Rohit Singh,21.0,Male,sales,99520.0,21.0,2020-07-02,No,1.0
570,Rahul Reddy,55.0,Female,HR,98822.0,13.0,2010-01-31,Yes,1.0
571,Rohit Kumar,35.0,Female,sales,62685.0,13.0,2022-10-15,No,5.0
572,Priya Reddy,22.0,Female,HR,60298.0,8.0,2018-07-01,No,1.0
573,Anil Kumar,32.0,Female,HR,73244.0,1.0,2016-03-25,Yes,5.0
574,Priya Gupta,53.0,Male,HR,42347.0,24.0,2021-11-29,No,4.0
575,Kavya Gupta,31.0,Female,Finance,32967.0,12.0,2014-07-07,Yes,4.0
576,Kavya Kumar,37.0,Female,Finance,77188.0,5.0,2021-03-13,Yes,5.0
577,Rohit Reddy,21.0,Male,HR,117822.0,18.0,2014-02-19,Yes,3.0
578,Meena Reddy,24.0,Male,HR,67913.0,9.0,2019-10-09,No,1.0
579,Rohit Gupta,21.0,Female,IT,80677.0,10.0,2009-06-19,No,2.0
580,Priya Sharma,50.0,Male,IT,50032.0,22.0,2011-02-15,No,3.0
581,Divya Singh,28.0,Female,sales,54794.0,20.0,2015-12-23,Yes,1.0
582,Anil Kumar,47.0,Male,IT,119397.0,13.0,2011-10-17,Yes,3.0
583,Arjun Singh,26.0,Female,sales,48291.0,0.0,2012-09-15,Yes,4.0
584,Anil Singh,23.0,Female,Finance,79823.0,16.0,2005-10-22,No,5.0
585,Rahul Singh,58.0,Female,sales,59171.0,19.0,2016-01-02,No,5.0
586,Meena Gupta,55.0,Female,IT,37411.0,5.0,2018-11-02,Yes,2.0
587,Anil Gupta,56.0,Male,Finance,57371.0,2.0,2019-01-09,No,3.0
588,Kavya Singh,47.0,Female,sales,52605.0,13.0,2020-06-07,No,5.0
589,Rahul Kumar,41.0,Male,sales,94252.0,22.0,2014-06-13,Yes,2.0
590,Kavya Singh,46.0,Female,IT,31548.0,21.0,2009-08-14,No,5.0
591,Rahul Gupta,29.0,Female,HR,49022.0,23.0,2006-09-10,No,5.0
592,Amit Kumar,20.0,Male,sales,85428.0,20.0,2021-02-05,No,2.0
593,Amit Kumar,40.0,Female,Finance,41052.0,17.0,2023-06-24,No,5.0
594,Sneha Singh,51.0,Female,IT,25163.0,16.0,2005-06-02,Yes,3.0
595,Divya Singh,30.0,Male,sales,29798.0,20.0,2016-12-13,Yes,4.0
596,Arjun Sharma,45.0,Male,Finance,35749.0,3.0,2014-10-07,Yes,2.0
597,Rohit Reddy,37.0,Male,HR,46223.0,2.0,2007-07-20,No,1.0
598,Meena Singh,48.0,Female,Finance,51035.0,5.0,2008-01-23,Yes,2.0
599,Anil Singh,40.0,Male,IT,89041.0,12.0,2006-06-05,Yes,1.0
600,Rohit Sharma,36.0,Female,IT,28191.0,8.0,2018-01-07,No,1.0
601,Priya Sharma,20.0,Female,Finance,89641.0,15.0,2023-01-28,Yes,5.0
602,Rahul Kumar,52.0,Male,IT,114097.0,17.0,2016-01-01,No,2.0
603,Meena Sharma,59.0,Female,sales,115900.0,10.0,2023-06-04,Yes,2.0
604,Sneha Reddy,27.0,Female,IT,53602.0,21.0,2007-09-27,No,1.0
605,Rohit Kumar,34.0,Female,HR,98616.0,22.0,2023-06-15,Yes,5.0
606,Meena Reddy,38.0,Male,Finance,72684.0,11.0,2023-06-19,No,1.0
607,Kavya Singh,42.0,Female,Finance,117260.0,7.0,2012-11-22,No,5.0
608,Meena Kumar,27.0,Female,IT,85920.0,22.0,2005-01-26,Yes,3.0
609,Priya Sharma,20.0,Female,Finance,32788.0,18.0,2018-04-29,No,3.0
610,Rahul Reddy,43.0,Male,IT,101816.0,4.0,2013-03-31,Yes,4.0
611,Anil Kumar,40.0,Female,sales,119439.0,13.0,2009-06-13,No,4.0
612,Divya Singh,30.0,Male,IT,95067.0,14.0,2005-04-26,No,3.0
613,Meena Kumar,26.0,Female,Finance,89027.0,18.0,2021-09-28,Yes,3.0
614,Divya Sharma,24.0,Female,HR,101295.0,9.0,2008-04-10,No,4.0
615,Sneha Reddy,36.0,Female,Finance,42630.0,7.0,2020-07-18,No,1.0
616,Rohit Gupta,28.0,Female,Finance,77161.0,14.0,2012-12-12,Yes,2.0
617,Anil Reddy,22.0,Female,IT,102360.0,3.0,2017-07-20,Yes,4.0
618,Arjun Singh,33.0,Female,sales,67600.0,8.0,2008-03-07,Yes,1.0
619,Meena Reddy,29.0,Female,IT,59964.0,3.0,2022-01-30,No,4.0
620,Rahul Reddy,46.0,Male,HR,112527.0,1.0,2019-04-13,Yes,5.0
621,Anil Sharma,51.0,Female,Finance,94519.0,1.0,2016-02-07,No,3.0
622,Meena Singh,29.0,Female,Finance,70838.0,16.0,2011-05-17,No,2.0
623,Divya Gupta,28.0,Male,Finance,47168.0,12.0,2006-09-22,Yes,3.0
624,Kavya Kumar,33.0,Female,sales,80419.0,24.0,2007-05-19,Yes,2.0
625,Meena Singh,41.0,Male,IT,102811.0,19.0,2019-09-20,Yes,3.0
626,Sneha Kumar,51.0,Male,IT,89946.0,13.0,2018-07-05,Yes,1.0
627,Sneha Singh,40.0,Female,sales,102794.0,22.0,2021-11-17,No,1.0
628,Meena Singh,31.0,Female,HR,75408.0,14.0,2007-02-27,No,2.0
629,Meena Singh,40.0,Male,sales,53044.0,20.0,2018-10-08,Yes,4.0
630,Arjun Reddy,51.0,Female,sales,119463.0,21.0,2016-10-29,No,3.0
631,Meena Singh,44.0,Female,Finance,68541.0,12.0,2011-09-27,No,2.0
632,Divya Kumar,21.0,Female,IT,89028.0,20.0,2015-06-04,No,4.0
633,Kavya Reddy,46.0,Male,sales,73689.0,14.0,2022-08-20,Yes,3.0
634,Rohit Reddy,42.0,Female,HR,45567.0,11.0,2012-08-28,Yes,5.0
635,Priya Gupta,41.0,Male,Finance,28754.0,4.0,2005-04-19,No,5.0
636,Divya Singh,52.0,Female,sales,33706.0,21.0,2020-02-22,Yes,3.0
637,Rahul Kumar,42.0,Female,Finance,76612.0,6.0,2015-10-17,Yes,4.0
638,Priya Reddy,44.0,Male,Finance,81447.0,4.0,2021-07-28,Yes,2.0
639,Meena Gupta,35.0,Male,Finance,90095.0,0.0,2007-04-22,No,4.0
640,Divya Gupta,24.0,Male,HR,74666.0,0.0,2021-04-03,Yes,4.0
641,Arjun Kumar,59.0,Female,Finance,87946.0,9.0,2015-08-14,No,2.0
642,Meena Singh,44.0,Female,sales,28081.0,20.0,2009-12-05,No,3.0
643,Rahul Reddy,46.0,Female,sales,101865.0,8.0,2013-01-30,Yes,5.0
644,Amit Kumar,28.0,Male,IT,109899.0,21.0,2014-05-01,Yes,2.0
645,Sneha Gupta,45.0,Female,sales,35805.0,11.0,2023-07-28,Yes,1.0
646,Kavya Singh,33.0,Male,IT,38944.0,1.0,2022-08-09,No,5.0
647,Rahul Gupta,39.0,Male,IT,61751.0,18.0,2023-11-17,Yes,3.0
648,Arjun Kumar,56.0,Male,IT,107617.0,3.0,2021-05-03,No,5.0
649,Priya Sharma,23.0,Male,HR,43313.0,23.0,2014-04-29,No,3.0
650,Kavya Reddy,45.0,Female,Finance,92364.0,5.0,2019-12-01,Yes,5.0
651,Rahul Singh,59.0,Male,HR,84796.0,9.0,2013-02-11,Yes,4.0
652,Arjun Kumar,39.0,Female,sales,84664.0,22.0,2022-01-11,Yes,4.0
653,Arjun Reddy,48.0,Male,IT,119733.0,2.0,2012-01-14,No,5.0
654,Arjun Gupta,35.0,Male,Finance,48225.0,22.0,2022-09-07,No,4.0
655,Rohit Sharma,23.0,Female,IT,61727.0,23.0,2007-10-30,Yes,2.0
656,Priya Gupta,49.0,Female,HR,39226.0,18.0,2022-11-13,No,1.0
657,Rohit Gupta,38.0,Male,Finance,103229.0,23.0,2006-01-27,No,5.0
658,Divya Kumar,31.0,Female,HR,91077.0,5.0,2019-01-30,No,5.0
659,Amit Reddy,50.0,Female,sales,35258.0,15.0,2021-07-17,Yes,5.0
660,Kavya Singh,55.0,Male,sales,30469.0,22.0,2007-12-02,No,1.0
661,Arjun Singh,52.0,Male,Finance,58937.0,19.0,2014-07-01,No,1.0
